active_weeks,target_variable,total_volume,trader_activity_status,trader_volume_status,trader_weekly_frequency_status,tx_count_365d,wallet
17,🟢 Good Trader,152.48978497297367,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,25,0x7af31e95a8b45c751090e16b922776350fa1636b
31,🟢 Good Trader,5919.371000492148,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,128,0xc2c3035f3983a7d915f44671d08f4e2e813268f8
9,🟢 Good Trader,4109.79918737361,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,15,0x669d4a9ef89e4ef3c4aad5a37e21e85a6183a0ec
3,🟢 Good Trader,2414.6456521866094,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,5,0x2e94e88e87c84772b60e70c95aae30ec30350679
15,🟢 Good Trader,95440.01175247057,🐦 Frequent User,🐳 High Value Trader,🐦 OG,17,0x97ad7c7717f64376068cbc687d29f65c305a678d
23,🟢 Good Trader,4349.991928755004,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,43,0xc9e716cb4647764e12da1c2505fb1844074ff69a
16,🟢 Good Trader,787.8081180077351,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,109,0x3449f78e571e2c122766a74bcadf89138dd69d7b
11,🟢 Good Trader,15985.06184763846,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,37,0xa0fa310f14592edb922e5d69539ba2b7fae298e2
30,🟢 Good Trader,14605.459339411298,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,179,0x08a59e9693b4d37e54472368bf193c5576c59991
35,🟢 Good Trader,80456.96448973322,🐦 Frequent User,🐳 High Value Trader,🐦 OG,150,0xb36cc03a8fe699c6b74756fe9b5f1e319edca54f
15,🟢 Good Trader,4668.863094244491,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,79,0x661f8f426fb1fedd25b0c67da0a0d40d9be3b25b
12,🟢 Good Trader,5644.674130925111,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,34,0x4fa98e1de6c9551191881b4c32d1d2674f459438
20,🟢 Good Trader,14304.363284009363,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,58,0xa00e173e3b8dc7085e8f4f9a42baadb369361d88
27,🟢 Good Trader,45076.8444,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,67,0x3f53d781ec390a000546e8cdb1b6b673bb8f08f3
2,🟢 Good Trader,159.6195740202818,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0x8b053ca6ab5e5a1b78ab877fda7f80b1bb029075
3,🟢 Good Trader,2001.279761360764,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,7,0xb4dfe741e52010bc748dd7038d5a3f7a7e0eb26c
9,🟢 Good Trader,4275.16471752,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,21,0xb9a08f3ef14e96438422e982f4cef2dc23f67720
25,🟢 Good Trader,260659.8507810525,🐦 Frequent User,🐳 High Value Trader,🐦 OG,140,0x191ac3f4ad714fcf7d917fc835312163abe67277
22,🟢 Good Trader,844.0425692417726,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,247,0x0561e77b2da51d0496eaeff8eefa12b99b42b71b
3,🟢 Good Trader,2039.8572,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,5,0x296d1024d20d3761366063626d39a1f10d4a8abe
4,🟢 Good Trader,452.8107651318492,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,24,0x978d26da9e24bf675c5be307ed0292e91390f987
2,🟢 Good Trader,454.40719779971886,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0x84d1d17a7e8c61e2b83fe04ebed58b7084559f64
3,🟢 Good Trader,145.39290739073823,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0x7e49cea64aa2d5bb07072028ce05d133d8b32ea0
7,🟢 Good Trader,20058.506172904796,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,9,0xeda95486a5333963a27f40934b8186765ae0b7d9
2,🟢 Good Trader,153.74130006384047,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0x47a3319d76db975853d33a27f53dded20b3cef9f
10,🟢 Good Trader,2306.7349752869327,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,25,0x68e1256a00143c9260c6984513b0af162d955e4a
4,🟢 Good Trader,1795.363937553284,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,13,0x0829f2f5ea5d12791896fc9f86cae180803a5ec3
2,🟢 Good Trader,259.8278428827117,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xf34080115cd954337d371c3c2213a02a4da03530
33,🟢 Good Trader,3229868.445127152,🐦 Frequent User,🐳 High Value Trader,🐦 OG,835,0x2afec1c9af7a5494503f8acfd5c1fdd7d2c57480
6,🟢 Good Trader,3087.7838399999996,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,20,0xd58539d605a44dd91b90aed7962dbfb3e2eee999
15,🟢 Good Trader,3003.430424234211,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,32,0x82799b4f02d9429030820b7fa611a828d0d01381
4,🟢 Good Trader,150.31263316700614,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,9,0x7b6649217ed9639c9e7ae8938860a42881230362
13,🟢 Good Trader,743.7911411601154,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,27,0xe46b2ac689eac9b01b6b3edc8186d497e88f45ef
29,🟢 Good Trader,3903.0552470064004,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,87,0x1c16802d4eeb2d1964029cd8e717e7e1938c013d
6,🟢 Good Trader,8023.20206053894,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,11,0x60968cb52434620d6236ad6fd0e579dadd72aac3
28,🟢 Good Trader,93841.6481238641,🐦 Frequent User,🐳 High Value Trader,🐦 OG,279,0xe264209538a9e5b62ed4fdecb9dec6a962028801
45,🟢 Good Trader,3046588.7632602854,🐦 Frequent User,🐳 High Value Trader,🐦 OG,1460,0x7dd75f3c7016dd27aeeb29470ae997e8e60f6734
4,🟢 Good Trader,9534.591428444419,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,12,0x35846172769f117c5b632851a647df55e508a198
11,🟢 Good Trader,6553.76290194423,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,32,0x7c47eec6e28ff2d735f57d49ca9f5da694465f77
11,🟢 Good Trader,4488.842888836592,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,41,0xc7e7c23485153ac4e30cee5fd872e678192af089
12,🟢 Good Trader,10059.737561226078,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,43,0xef144b761553025ef749c196b2a19e6f1e497d17
11,🟢 Good Trader,3423.8877825290792,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,59,0x2d6a3dfbf2046364389c1154c987227feb16fb9b
13,🟢 Good Trader,211.1452188,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,23,0x4b460e872c82158c646a86600f6d6eebc67b3db7
12,🟢 Good Trader,2205.0620163331623,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,58,0x8d4c9e595fc338fcd5d5eed747225b647ec2cb0c
9,🟢 Good Trader,259.17604923673036,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,11,0x0b57b2feadfca97c5c92f2079e5115ecd2b379bb
20,🟢 Good Trader,1481776.4469037964,🐦 Frequent User,🐳 High Value Trader,🐦 OG,806,0xfa0e13098121cb8c5d9dcb7bfd5e4481d7b167ac
9,🟢 Good Trader,9930.223154651021,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,42,0xe443254e60cbd57c2675ef102cee8dc5fec15b61
9,🟢 Good Trader,3000.487632217877,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,9,0x4d0683f23db4fb826761854cb36019ea991c4a3f
3,🟢 Good Trader,1059.9494031469978,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,3,0xab2406262c977a0feef75e4970e23c245f91a82d
3,🟢 Good Trader,576.1082793711234,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,9,0x224e9e3c4f5c99db1e979e1739b55867447cb275
40,🟢 Good Trader,122162.80906506389,🐦 Frequent User,🐳 High Value Trader,🐦 OG,158,0x1fc1a306addeb3fc3dcefbd0262240c91737c519
20,🟢 Good Trader,147.2242468295783,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,25,0x6463731c851b4902b283b3cb82f3559ca0014724
24,🟢 Good Trader,46109.12361297995,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,300,0x97c97aeedb16928c36ed1ec094a36fec3e28ab64
42,🟢 Good Trader,23381.257939168652,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,294,0xc19eb01146f12a75af1e33bc9b076cbf969c604f
5,🟢 Good Trader,2261.0353943201762,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,5,0x6ede3e7b5ab3e98a0448ff6fe9b76acc6495d617
2,🟢 Good Trader,261.2019431845657,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,4,0x275cf2c362c939383e125b2c33b85bc2a11d466b
4,🟢 Good Trader,13891.724782541329,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,89,0x90a4b6aa8f08e4bd130f1ef84092b1ca173599c4
17,🟢 Good Trader,4326.995374607511,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,38,0xd18b931b53c0f75928f60727eeca97ea4831ce4c
2,🟢 Good Trader,2811.068592353679,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xc7d5e0b7a4e02cdd40af69ef56f9aeab3913b1c8
7,🟢 Good Trader,2627.8160399999997,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,63,0xeeee5b2a7454a5da0478e185a0bafae68652055b
2,🟢 Good Trader,1178.717484,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xbf1fbafc000b781ebd929d9369614d5bffbfb4fa
49,🟢 Good Trader,36550.22128253975,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,717,0x1d8c8b457c78c9508659e64bc2cefb7cd439e934
5,🟢 Good Trader,580799.3411999999,🐤 Regular User,🐳 High Value Trader,🐦 OG,7,0xc1f5907ab9d596f583809f270168355167a72411
47,🟢 Good Trader,73417.87230891298,🐦 Frequent User,🐳 High Value Trader,🐦 OG,462,0x5976d1163acd21aa6f5967a85568fbbf0d2926ec
14,🟢 Good Trader,75.81264997145952,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,38,0xaef9e81ff13722d6a07aa300a86b7a76fc6dc108
17,🟢 Good Trader,51329.3616560271,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,101,0xa20bed6a8bb53234be81a6705ca9b76f8ea360f2
2,🟢 Good Trader,410.5545010822583,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,3,0x315bef4f2857a95dfa1ada8d7773b76866bca4e2
13,🟢 Good Trader,146.36575367999998,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,17,0xc1c782260807c4b73281cd915e03508dd1d1b2c2
5,🟢 Good Trader,317.4120386579523,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,13,0x6ff199c5aaeb41bcfc9cf8801c115c81d242d8af
5,🟢 Good Trader,391153.68023452756,🐤 Regular User,🐳 High Value Trader,🐦 OG,5,0xcc0cfad8ba71337a998d8b45f5a1bc08da79cc23
5,🟢 Good Trader,2627.062956664809,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,27,0x0ec0374dc1fee6b2effd56ce8387f60b0fef989c
8,🟢 Good Trader,9356.885453972962,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,67,0x78c3ef0f9063613420fa9420f424237ed91674ce
26,🟢 Good Trader,45819.776098437,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,377,0xdf58794aa55dc4c450df93f38ba8d5dab65d5d9c
3,🟢 Good Trader,4323.3522641556,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,33,0x11370735d10deeeb9ce15d3dc4f3b1501acd341b
11,🟢 Good Trader,683.724003908488,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,16,0x6833db95dab2a1e623173041ba4a084e3fd4a5fe
29,🟢 Good Trader,405343.65470221336,🐦 Frequent User,🐳 High Value Trader,🐦 OG,183,0x2f09aacb7d3931d2c3c21b5ba0a392b74f9d0baa
5,🟢 Good Trader,47501.65313201036,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,10,0x3f09fc79f1c7d2bb481b16f2d66a00c4985f1765
11,🟢 Good Trader,2378.1893841256438,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,21,0xf9eea13b3cec7d9e266a9a0d32642fe3a75f15a7
12,🟢 Good Trader,8180.132822874454,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,42,0x414273cde720f4909417f8689dd25c0d6b006669
26,🟢 Good Trader,56776.31731605176,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,48,0xaa832b11552cb3b9e6349a02678e62f66e273af6
13,🟢 Good Trader,221.06988593690554,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,23,0x15af2107345a66daf02c5ee0d8993f41356703ef
8,🟢 Good Trader,8168.666447576457,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,25,0x2cc833335a005b4a1f6dc0988ff7501ad09e8715
2,🟢 Good Trader,78.98818121928795,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,4,0x61dce7eee990a8525ad1804b9c143ce56c44feaa
8,🟢 Good Trader,3121.98366573992,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,14,0x160bbdd23664f88693af0466f62bf0afcfb07eca
3,🟢 Good Trader,23277.918740451096,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0x7d9a0b105e02e1a995b720f2621a7379a6c0f4c9
2,🟢 Good Trader,1724.679264,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xf61b4589a27ca26316385c9467a075b331f7b18a
6,🟢 Good Trader,440.2150162758521,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,11,0xbfa0ba58ded3fd74ef012025cb059eb3e2de8e33
10,🟢 Good Trader,3874.0181597448,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,12,0x56aaf4612127bc27aac693538e6fa91b3327b587
8,🟢 Good Trader,374429.50695623085,🐦 Frequent User,🐳 High Value Trader,🐦 OG,53,0xbd6c902a1ccfe67b5d4140dcb6bcc5747529fb2d
38,🟢 Good Trader,1066.833709714772,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,730,0xc4133bcd862ce7ac2ac6b4cef00ba1be2957e2cf
2,🟢 Good Trader,1656.8036904566306,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xf23381340aa57b117a38e71b93b675ab3acdc938
5,🟢 Good Trader,79.99439999999998,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,12,0x4714cd9a4cf835189bf38feb03fe32ec2d1c7f9e
8,🟢 Good Trader,105833.52105172478,🐦 Frequent User,🐳 High Value Trader,🐦 OG,45,0xe79a73f376763b7e7e66cf8142f028c0083fb218
6,🟢 Good Trader,131.9153028398608,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,13,0xdba9aba3724e12e4bcb68cf05ced06863cd7ff97
6,🟢 Good Trader,583.159176,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0x511827e218b6de163308067bed653c29c64c0acd
47,🟢 Good Trader,32052.589061784474,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,156,0x05842867046a1f36dd0596dcd3a44e36c7fedef3
18,🟢 Good Trader,231438.43774656212,🐦 Frequent User,🐳 High Value Trader,🐦 OG,103,0xeda1f565783650fc5bdff0b9a31b1d0e2f72cf3f
25,🟢 Good Trader,162.05392132724742,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,67,0xf3903e462291ea580eb883e926a51cc3f51445d1
12,🟢 Good Trader,447.989214959652,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,58,0x9fc095187013d555029e2c7848f92b7b65eeb1f7
3,🟢 Good Trader,5941.155175266641,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,3,0x10c63e73dc6151c694d7991023ab4e90b9c1d697
4,🟢 Good Trader,18639.786985012222,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,17,0x55bac3de174f09837e029e3d6488a64b743a86aa
11,🟢 Good Trader,1906.8050662122237,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,35,0xd6d392bd18a94999c049b3e8691888ecbd49a298
3,🟢 Good Trader,16074.109625459338,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,3,0xeec98eba8fa6be95f7ff824afe93ec5ed3a92579
38,🟢 Good Trader,17894.270752014763,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,358,0x1e5773301a43304d645341bce9af9d0cf6a0d1f0
3,🟢 Good Trader,32965.90262839058,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,5,0xb7adee5c24e71fe02cd839ec2d697b32d06cffbc
14,🟢 Good Trader,980.37999604141,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,32,0xd3a426915a360ca4b4e754ef6b49b8cda5264655
5,🟢 Good Trader,161.18062583982316,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,12,0xe4726766789eb40206c28db369fca4bdce43f7b2
9,🟢 Good Trader,18213.535021282478,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,23,0x48626eb3a1655baad3cef7138d40d77b7099b00b
24,🟢 Good Trader,599201.5740171351,🐦 Frequent User,🐳 High Value Trader,🐦 OG,412,0xcc7c1d66b782268a7928271e0deb16d2e4295ee4
5,🟢 Good Trader,190.3044133882469,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,16,0xc6105bce94542696f78f80be796cda2d1011698b
12,🟢 Good Trader,59011.146475870366,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,33,0x5778ba6ad08356eb77a3aa32181e3321f09491e7
3,🟢 Good Trader,7944.179035999237,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,3,0xce89df00b68fd9035af39218856541459440e9bc
10,🟢 Good Trader,6262.851179927566,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,39,0x38f3e716f73be677401f6f53f7d1e256f51014f7
2,🟢 Good Trader,1027.6197490308787,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xfb8318f21694ebac7d7bd58099e1ed07c7968e20
3,🟢 Good Trader,636.07947132,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0xf12abdab0f45c564117d58bced5f3df94cb5eceb
9,🟢 Good Trader,140.9710323453806,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,11,0x8859abcf021d03a9b34db3b84ec07992341a6ed1
4,🟢 Good Trader,10171.187452917104,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,10,0xe432941fe135b1cd9ae96e88cfb7ce0816ec4550
26,🟢 Good Trader,2778117.2057265677,🐦 Frequent User,🐳 High Value Trader,🐦 OG,103,0xcf4fe36e4d64cb66d711caf7740918a0eb52b37a
3,🟢 Good Trader,6487.828710810712,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0xc0f2a47b8d2debb28d312a2a2827ea9909031dd5
52,🟢 Good Trader,90682.07669083244,🐦 Frequent User,🐳 High Value Trader,🐦 OG,1649,0x2d1e70b9a850634059e81a05208633ef03408e79
2,🟢 Good Trader,17758.734830491423,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,4,0xac7ba527aef378cb799e321d70eecfaf940073b6
2,🟢 Good Trader,1678.2325574972,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,5,0x2b0c0c1dd2f74a2ac8d3b17c0cabde37a1b9817a
12,🟢 Good Trader,1013.9290200000002,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,33,0xfea947f573c67a3eff42339508fff7a0be6750b2
14,🟢 Good Trader,90603.47826196352,🐦 Frequent User,🐳 High Value Trader,🐦 OG,159,0x630ff07193b66be8bafb58fb2f85a4ae1c4dbfaa
2,🟢 Good Trader,17436.758439522844,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,4,0xf9b05f9b7c81e0347b64cf20973a7b10a35e5444
13,🟢 Good Trader,2288.6895657184778,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,34,0x75c3c41f7d6504bb843a2b5ebbc62603901d2052
4,🟢 Good Trader,114.30092854485436,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,12,0x212173d1c5310bd8f79dc100513d56f577359c31
3,🟢 Good Trader,1306.8885865997438,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,7,0xb3854d740cacb95886b8af3ab99def9c31e96864
16,🟢 Good Trader,14464.670062362004,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,181,0x9f2e03503b7f1f70bfc728522e27fac9d3acf98b
18,🟢 Good Trader,52189.58913603761,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,23,0xa9ed4ef851f073f4285006bb8656e1d897465ce7
7,🟢 Good Trader,539.5017347671643,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,8,0xcdbae995c8e96de7eff0525fcc80dd7cd6b022e0
8,🟢 Good Trader,11249.491799967383,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,8,0x4b72b679a6585ec1a7a613959d91a0b6ffd3dc08
21,🟢 Good Trader,2612.6323471622295,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,41,0x5ebba406467d77a7377674047052ea47993ad631
2,🟢 Good Trader,271.98096,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,3,0x84dc340db02b1c00accc04a281c7d088cac94a28
10,🟢 Good Trader,4606.648312044,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,14,0x8ce090bd31cb142540fd443df2be1433f72b95b4
5,🟢 Good Trader,99540.0363708729,🐦 Frequent User,🐳 High Value Trader,🐦 OG,75,0x23d37203431b15e8d6855c489ab88e9efdf95d11
5,🟢 Good Trader,125.46982082947237,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,8,0x9ea7ae9ae5d98d213a1fd957942e5307628ad2d1
6,🟢 Good Trader,261830.7504215463,🐦 Frequent User,🐳 High Value Trader,🐦 OG,24,0x7d1a5f052b935ca9d4e0cec47639fdb9529e9224
2,🟢 Good Trader,109.58397239693316,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0x725db7049c9c24775bd48c2fdd3ecf3b20d7b0e9
2,🟢 Good Trader,259.88487333313765,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xd8fdf127af512f693f5e4e0b81c4170873f57e0b
23,🟢 Good Trader,70514.03119106953,🐦 Frequent User,🐳 High Value Trader,🐦 OG,637,0xea459dde8dd4e1b28324ff1a1dcffedfec596db0
6,🟢 Good Trader,3997.071929132121,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0xb4b3c55759a1ab84e1e7632645f43e01668868bf
10,🟢 Good Trader,3536.4324323999995,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,15,0x6c88fed7827ae4226881e26d088e167fcdc36fad
8,🟢 Good Trader,13376.761209073135,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,16,0xb1343631cbb2efe2d80bd86cc3dff80d644b91ef
10,🟢 Good Trader,187.4382602411701,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,19,0xfdde383a132d858408b7f2460fea5ca6c571d042
2,🟢 Good Trader,113.97237198038565,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0xe65b3b8c67d18223b62729ef51f614ec1722eb2a
14,🟢 Good Trader,875618.1205095424,🐦 Frequent User,🐳 High Value Trader,🐦 OG,262,0x906f0aee270821b00e5f11488f0077f71837f98e
45,🟢 Good Trader,25003.358884540743,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,652,0x43ec8e6ae29b7213752616f955b254af5df54f1f
8,🟢 Good Trader,816.5598609867005,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,34,0xdf71fba736b55baa16cbedea6059f540ce4d38e2
22,🟢 Good Trader,368.349764437915,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,42,0x3c63fc0d6e450a26d7fadac673d8a35373d198e0
3,🟢 Good Trader,37777.89791124786,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,6,0xdf158e56f3b4d12aca5c851c74c351389410f1cf
5,🟢 Good Trader,6190.02911050768,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,14,0x71d24b8c94727317f1aebd440cf6d97a3dd57c42
24,🟢 Good Trader,1877.3724636226145,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,45,0xf5d930bc5befbec38a1556909ba4aad363cc0433
3,🟢 Good Trader,546.9001641154098,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,14,0xaceb0d8e824be66952b0de731a770ebbb862a3e7
31,🟢 Good Trader,31160.519940292957,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,108,0x3d7cbf10e1494464c36698e4d66a81f89d598f76
20,🟢 Good Trader,83689.46361718481,🐦 Frequent User,🐳 High Value Trader,🐦 OG,84,0x61fd0886fb4be704d5d76b347a5a8cad580391c9
12,🟢 Good Trader,13459.057799999999,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,33,0x79ca1bd6da30218cd6a9bf2fd791bb9d8e8b43fd
27,🟢 Good Trader,12070.557932794472,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,192,0xe5c1aa004ec76c46225860bfc2d96e6ef80da7f9
2,🟢 Good Trader,5370.21154506177,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,8,0x26a88cb88837906ad13ae7b5099b56a88c89dca4
3,🟢 Good Trader,162.93804212851694,🐤 Regular User,🐟 Middle Value Trader,🐦 OG,5,0x70c9b29b342920e297a6d8149f40d1de1faf09e4
2,🟢 Good Trader,199.14182816995955,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,9,0x1f4da55a0dd48de5fe93f1f3d65c3a7620a7cb33
5,🟢 Good Trader,87475.27998703814,🐦 Frequent User,🐳 High Value Trader,🐦 OG,18,0x2b0e5410e0fbffbd40c230b14cfc35622d95b1cc
36,🟢 Good Trader,1623.1151325194771,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,216,0x41c895a7c2bc0707420d8c4bb4accba32f769aa5
22,🟢 Good Trader,12324.7142496072,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,59,0xa35446126bc566b15568140ec59bad3e4de9ffff
39,🟢 Good Trader,2882.492700612068,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,306,0x540583254046ed102b64db6417d49c856bee071b
10,🟢 Good Trader,336160.06733575516,🐦 Frequent User,🐳 High Value Trader,🐦 OG,262,0xbe8a0e4ee45ab25d77fb153730772ce1c585bc97
2,🟢 Good Trader,1085.7370618815937,🐤 Regular User,🐟 Middle Value Trader,🐤 Just there,2,0x31de43a851a1a513815545f5f01180982bea268c
5,🟢 Good Trader,11997.958161783516,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,24,0x4e58213a5cca244d090f500f0f4888044ed8c2d8
7,🟢 Good Trader,1742.83721563484,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,315,0xb5b8276e67d9ad82e3fa407668cba7a0aff8e278
10,🟢 Good Trader,54981.09279411874,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,21,0x24266b04b3c96b1bab4704f7c59be7123bcd2b70
12,🟢 Good Trader,4044.5474894046506,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,38,0x88e1ea4801688c8a9ec3cae3c007f0f478ac642b
20,🟢 Good Trader,8450.386390957634,🐦 Frequent User,🐟 Middle Value Trader,🐦 OG,306,0xd964f0fbe58ce07ced73e2eca184d8043a6fe263
